timestamp,elapsed_time,Plastic_1_in_water_pixel_area,Plastic_1_in_water_area_cm2,Plastic_2_in_acid_pixel_area,Plastic_2_in_acid_area_cm2
20250413_144107,262202.19,101377.0,4.087790433645383,100387.0,4.047870998967804
20250413_144117,262212.23,101482.5,4.092044474411529,100273.5,4.043294376911335
20250413_144127,262222.26,101474.0,4.09170173179056,100297.0,4.044241959451661
20250413_144137,262232.29,101535.0,4.09416141412928,100344.0,4.046137124532313
20250413_144147,262242.32,101380.5,4.0879315629599,100350.5,4.046399221830701
20250413_144157,262252.35,101453.5,4.090875117234106,100431.0,4.049645196064586
20250413_144207,262262.39,101468.0,4.091459795822818,100252.5,4.042447601024234
20250413_144217,262272.43,101422.0,4.089604953403455,100381.0,4.047629063000062
20250413_144227,262282.45,0.0,0.0,100403.5,4.048536322879097
20250413_144237,262292.48,101410.0,4.08912108146797,100357.0,4.0466613191290906
20250413_144247,262302.52,101471.0,4.091580763806689,100304.5,4.044544379411339
20250413_144257,262312.55,101404.5,4.088899306830872,100256.5,4.042608891669396
20250413_144307,262322.58,101656.0,4.099040456145429,100412.0,4.048879065500066
20250413_144317,262332.62,101402.5,4.088818661508291,100322.0,4.045250025983923
20250413_144328,262342.65,101450.5,4.090754149250234,100297.0,4.044241959451661
20250413_144338,262352.68,101461.0,4.091177537193784,100356.0,4.0466209964678
20250413_144348,262362.71,101417.5,4.089423501427648,100236.0,4.041782277112942
20250413_144358,262372.74,101384.5,4.088092853605062,0.0,0.0
20250413_144408,262382.78,101340.0,4.086298495177636,100276.5,4.043415344895206
20250413_144418,262392.81,101455.0,4.090935601226041,100416.0,4.049040356145229
20250413_144428,262402.84,101485.0,4.092145281064756,0.0,0.0
20250413_144438,262412.87,101402.0,4.088798500177646,100317.5,4.045068574008116
20250413_144448,262422.91,101379.5,4.08789124029861,100326.5,4.04543147795973
20250413_144458,262432.94,101468.0,4.091459795822818,100231.5,4.041600825137134
20250413_144508,262442.98,101490.5,4.092367055701853,100353.0,4.046500028483928
20250413_144518,262453.01,101407.5,4.089020274814743,100340.5,4.045995995217797
20250413_144528,262463.04,101404.0,4.0888791455002265,100253.0,4.04246776235488
20250413_144538,262473.07,101392.5,4.088415434895386,100320.0,4.045169380661342
20250413_144548,262483.1,101373.0,4.087629143000221,0.0,0.0
20250413_144558,262493.13,101363.5,4.087246077717961,100264.5,4.0429314729597206
20250413_144608,262503.16,101388.0,4.088233982919579,100356.5,4.046641157798445
20250413_144618,262513.2,101409.5,4.089100920137324,0.0,0.0
20250413_144628,262523.23,101574.5,4.095754159250254,100355.0,4.046580673806509
20250413_144638,262533.27,101436.0,4.090169470661522,100327.5,4.04547180062102
20250413_144648,262543.29,101528.5,4.093899316830892,100291.0,4.0440000234839175
20250413_144658,262553.32,101570.5,4.095592868605092,100313.0,4.044887122032309
20250413_144708,262563.36,101409.0,4.089080758806679,100265.5,4.0429717956210105
20250413_144718,262573.39,101396.5,4.088576725540548,100402.0,4.048475838887161
20250413_144728,262583.42,101397.5,4.088617048201838,100302.5,4.044463734088758
20250413_144738,262593.46,101284.0,4.084040426145369,100327.5,4.04547180062102
20250413_144748,262603.48,101471.5,4.091600925137334,0.0,0.0
20250413_144758,262613.52,101461.0,4.091177537193784,100257.5,4.042649214330687
20250413_144808,262623.55,101443.5,4.090471890621201,100307.5,4.0446653473952106
20250413_144818,262633.59,0.0,0.0,100292.5,4.044060507475854
20250413_144828,262643.62,101441.5,4.090391245298619,100214.5,4.040915339895196
20250413_144839,262653.65,101530.5,4.0939799621534725,100255.0,4.042548407677461
20250413_144849,262663.69,101418.0,4.089443662758294,100265.5,4.0429717956210105
20250413_144859,262673.72000000003,101596.5,4.096641257798645,100345.5,4.04619760852425
20250413_144909,262683.75,101418.0,4.089443662758294,100272.5,4.043254054250045
20250413_144919,262693.78,101428.0,4.089846889371198,100299.0,4.0443226047742415
20250413_144929,262703.81,101341.5,4.086358979169571,100363.5,4.046923416427478
20250413_144939,262713.85,101396.5,4.088576725540548,100304.0,4.044524218080694
20250413_144949,262723.88,101391.0,4.08835495090345,100347.0,4.046258092516185
20250413_144959,262733.91,101409.5,4.089100920137324,100248.0,4.042266149048427
20250413_145009,262743.94,0.0,0.0,100240.5,4.0419637290887485
20250413_145019,262753.98,101368.0,4.08742752969377,100265.5,4.0429717956210105
20250413_145029,262764.01,101417.0,4.089403340097003,100263.5,4.04289115029843
20250413_145039,262774.04,101415.5,4.089342856105067,100320.5,4.045189541991988
20250413_145049,262784.14,101386.0,4.088153337596998,0.0,0.0
20250413_145059,262794.17,101394.5,4.088496080217967,100211.5,4.040794371911324
20250413_145109,262804.21,101507.5,4.093052540943791,100467.0,4.051096811871043
20250413_145119,262814.24,101394.0,4.088475918887322,100279.5,4.043536312879077
20250413_145129,262824.27,101323.0,4.085613009935697,100401.5,4.048455677556516
20250413_145139,262834.31,101470.0,4.091540441145399,100195.0,4.040129048000031
20250413_145149,262844.34,101409.0,4.089080758806679,100336.0,4.04581454324199
20250413_145159,262854.37,101471.0,4.091580763806689,100434.5,4.049786325379102
20250413_145209,262864.4,101440.5,4.090350922637329,100331.0,4.045612929935538
20250413_145219,262874.44,101452.5,4.090834794572816,0.0,0.0
20250413_145229,262884.47000000003,101416.5,4.089383178766357,100325.0,4.045370993967794
20250413_145239,262894.5,101414.0,4.089282372113131,100304.0,4.044524218080694
20250413_145249,262904.54,101379.5,4.08789124029861,100291.5,4.044020184814563
20250413_145259,262914.57,101516.0,4.093395283564761,0.0,0.0
20250413_145309,262924.6,101463.5,4.09127834384701,100319.0,4.045129058000051
20250413_145319,262934.63,101345.5,4.086520269814733,0.0,0.0
20250413_145330,262944.67,101397.5,4.088617048201838,100292.0,4.044040346145208
20250413_145340,262954.7,101375.5,4.087729949653448,100355.5,4.046600835137154
20250413_145350,262964.73,101449.0,4.090693665258298,100299.5,4.044342766104887
20250413_145400,262974.76,101573.5,4.095713836588963,0.0,0.0
20250413_145410,262984.79,101459.5,4.091117053201848,100327.0,4.045451639290375
20250413_145420,262994.83,101343.0,4.086419463161508,100250.0,4.042346794371008
20250413_145430,263004.86,101532.0,4.094040446145408,100192.0,4.04000808001616
20250413_145440,263014.89,0.0,0.0,100339.5,4.045955672556507
20250413_145450,263024.92,101559.5,4.095149319330897,100233.0,4.04166130912907
20250413_145500,263034.96,101441.5,4.090391245298619,100316.5,4.045028251346825
20250413_145510,263044.99,101456.0,4.090975923887331,100314.0,4.044927444693599
20250413_145520,263055.02,101396.5,4.088576725540548,0.0,0.0
20250413_145530,263065.05,101430.5,4.089947696024424,100191.5,4.039987918685515
20250413_145540,263075.08,101399.5,4.088697693524419,100353.0,4.046500028483928
20250413_145550,263085.12,101339.5,4.08627833384699,0.0,0.0
20250413_145600,263095.15,101615.0,4.097387227032519,0.0,0.0
20250413_145610,263105.18,101381.5,4.087971885621191,100249.0,4.0423064717097175
20250413_145620,263115.21,101442.5,4.09043156795991,100381.5,4.047649224330707
20250413_145630,263125.25,101338.0,4.086217849855054,100246.5,4.042205665056492
20250413_145640,263135.28,101478.0,4.091863022435722,100302.5,4.044463734088758
20250413_145650,263145.31,101422.5,4.0896251147341,0.0,0.0
20250413_145700,263155.34,101475.0,4.09174205445185,100383.5,4.047729869653288
20250413_145710,263165.38,101528.5,4.093899316830892,100317.5,4.045068574008116
20250413_145720,263175.41,101451.0,4.090774310580879,100453.0,4.050532294612976
20250413_145730,263185.44,101433.0,4.09004850267765,100244.0,4.042104858403265
20250413_145740,263195.47000000003,101653.0,4.098919488161557,100277.5,4.043455667556496
20250413_145750,263205.51,101421.5,4.08958479207281,100214.0,4.040895178564551
20250413_145800,263215.54,101586.5,4.09623803118574,100303.0,4.044483895419404
20250413_145810,263225.57,0.0,0.0,100152.0,4.038395173564541
20250413_145820,263235.61,101451.0,4.090774310580879,100364.5,4.046963739088769
20250413_145830,263245.64,101415.5,4.089342856105067,100250.0,4.042346794371008
20250413_145841,263255.67,101407.0,4.089000113484098,100236.5,4.041802438443587
20250413_145851,263265.7,101335.0,4.086096881871183,100316.5,4.045028251346825
20250413_145901,263275.73,0.0,0.0,100323.5,4.045310509975859
20250413_145911,263285.77,101391.5,4.088375112234095,100363.5,4.046923416427478
20250413_145921,263295.8,101593.0,4.096500128484128,100305.0,4.044564540741985
20250413_145931,263305.83,0.0,0.0,100243.0,4.042064535741974
20250413_145941,263315.87,101410.0,4.08912108146797,100308.0,4.044685508725856
20250413_145951,263325.9,101350.5,4.086721883121186,100302.5,4.044463734088758
20250413_150001,263335.93,101364.0,4.087266239048607,100223.5,4.04127824384681
20250413_150011,263345.96,101380.0,4.087911401629254,100267.5,4.043052440943591
20250413_150021,263356.0,101440.5,4.090350922637329,100281.5,4.043616958201658
20250413_150031,263366.02999999997,101430.0,4.089927534693779,100200.5,4.040350822637129
20250413_150041,263376.06,101454.0,4.090895278564751,100385.5,4.047810514975868
20250413_150051,263386.09,101358.0,4.087024303080864,100365.0,4.046983900419414
20250413_150101,263396.12999999995,101443.5,4.090471890621201,100254.0,4.04250808501617
20250413_150111,263406.16,101428.5,4.089867050701844,0.0,0.0
20250413_150121,263416.19,101346.0,4.086540431145378,0.0,0.0
20250413_150131,263426.22000000003,101457.0,4.091016246548622,100309.5,4.044745992717791
20250413_150141,263436.25,101425.5,4.089746082717972,100304.5,4.044544379411339
20250413_150151,263446.29,101350.0,4.08670172179054,100334.0,4.045733897919409
20250413_150201,263456.32,101532.0,4.094040446145408,100375.5,4.047407288362964
20250413_150211,263466.35,0.0,0.0,100295.5,4.044181475459725
20250413_150221,263476.37999999995,101298.5,4.08462510473408,100271.5,4.043213731588754
20250413_150231,263486.42,101440.5,4.090350922637329,100257.5,4.042649214330687
20250413_150241,263496.45,101356.5,4.086963819088929,0.0,0.0
20250413_150251,263506.48,101432.0,4.09000818001636,100312.5,4.044866960701663
20250413_150301,263516.51999999996,101290.5,4.084302523443756,100299.5,4.044342766104887
20250413_150311,263526.54,101451.0,4.090774310580879,100236.5,4.041802438443587
20250413_150321,263536.59,101512.5,4.093254154250244,100169.0,4.039080658806479
20250413_150331,263546.61,101401.0,4.088758177516355,100216.5,4.040995985217777
20250413_150342,263556.63999999996,101388.5,4.088254144250223,100274.5,4.043334699572625
20250413_150352,263566.68,0.0,0.0,100260.5,4.042770182314558
20250413_150402,263576.71,101465.0,4.091338827838946,100327.0,4.045451639290375
20250413_150412,263586.75,101415.5,4.089342856105067,100206.0,4.040572597274227
20250413_150422,263596.76999999996,101348.0,4.086621076467959,100251.5,4.042407278362944
20250413_150432,263606.8,101411.0,4.08916140412926,100254.5,4.042528246346815
20250413_150442,263616.84,101441.5,4.090391245298619,100224.5,4.041318566508101
20250413_150452,263626.87,101417.0,4.089403340097003,0.0,0.0
20250413_150502,263636.89999999997,101476.5,4.091802538443787,100216.5,4.040995985217777
20250413_150512,263646.93,101331.5,4.085955752556667,100216.0,4.040975823887131
20250413_150522,263656.97000000003,101429.0,4.0898872120324885,0.0,0.0
20250413_150532,263667.0,101377.0,4.087790433645383,100283.5,4.043697603524239
20250413_150542,263677.02999999997,101424.0,4.089685598726036,100341.0,4.046016156548442
20250413_150552,263687.06,101498.5,4.092689636992177,100253.5,4.042487923685525
20250413_150602,263697.1,101449.5,4.090713826588944,0.0,0.0
20250413_150612,263707.13999999996,101399.0,4.088677532193774,100177.5,4.039423401427448
20250413_150622,263717.16,101354.0,4.086863012435702,100260.0,4.042750020983913
20250413_150632,263727.19,101375.0,4.087709788322802,100226.0,4.041379050500036
20250413_150642,263737.3,101563.5,4.095310609976059,100223.0,4.041258082516165
20250413_150652,263747.33,101412.5,4.089221888121196,100239.0,4.041903245096813
20250413_150702,263757.36,101352.5,4.086802528443767,0.0,0.0
20250413_150712,263767.39999999997,101559.0,4.095129158000252,100234.0,4.04170163179036
20250413_150722,263777.43,101527.5,4.093858994169602,0.0,0.0
20250413_150732,263787.47000000003,101457.5,4.091036407879267,100271.0,4.043193570258108
20250413_150742,263797.49,101430.0,4.089927534693779,100338.5,4.045915349895216
20250413_150752,263807.51999999996,101407.5,4.089020274814743,0.0,0.0
20250413_150802,263817.56,101513.0,4.0932743155808895,100353.5,4.046520189814573
20250413_150812,263827.59,101452.0,4.09081463324217,100218.0,4.041056469209712
20250413_150822,263837.62,101428.5,4.089867050701844,100311.0,4.044806476709728
20250413_150833,263847.64999999997,101428.0,4.089846889371198,100300.5,4.044383088766177
20250413_150843,263857.69,101556.0,4.09500819001638,100329.5,4.045552445943601
20250413_150853,263867.72000000003,101399.0,4.088677532193774,100191.5,4.039987918685515
20250413_150903,263877.75,101506.5,4.093012218282501,100287.5,4.043858894169401
20250413_150913,263887.79,0.0,0.0,100312.0,4.044846799371018
20250413_150923,263897.82,101457.0,4.091016246548622,100180.0,4.039524208080675
20250413_150933,263907.85,101470.5,4.091560602476044,100257.0,4.0426290530000415
20250413_150943,263917.87999999995,101496.5,4.0926089916695965,100308.5,4.044705670056501
20250413_150953,263927.91,101358.0,4.087024303080864,100369.5,4.047165352395221
20250413_151003,263937.95,101445.5,4.0905525359437815,100215.5,4.040955662556486
20250413_151013,263947.98,101384.0,4.088072692274417,100251.0,4.042387117032298
20250413_151023,263958.00999999995,101385.5,4.088133176266353,100428.0,4.049524228080714
20250413_151033,263968.05,101445.5,4.0905525359437815,100302.0,4.044443572758113
20250413_151043,263978.08,101431.5,4.089988018685715,100336.0,4.04581454324199
20250413_151053,263988.11,101372.5,4.087608981669576,100262.0,4.042830666306494
20250413_151103,263998.13999999996,101434.0,4.090088825338941,100212.0,4.04081453324197
20250413_151113,264008.18,101486.0,4.092185603726047,0.0,0.0
20250413_151123,264018.21,101402.0,4.088798500177646,100285.5,4.04377824884682
20250413_151133,264028.24,101349.0,4.08666139912925,100272.0,4.043233892919399
20250413_151143,264038.26999999996,101407.5,4.089020274814743,100214.0,4.040895178564551
20250413_151153,264048.31,101483.0,4.092064635742175,100431.5,4.049665357395231
20250413_151203,264058.34,101421.0,4.0895646307421645,100363.5,4.046923416427478
20250413_151213,264068.37999999995,101348.0,4.086621076467959,100127.0,4.037387107032279
20250413_151223,264078.39999999997,101442.0,4.090411406629265,100325.5,4.045391155298439
20250413_151233,264088.43,101435.5,4.090149309330877,100449.0,4.050371003967815
20250413_151243,264098.47000000003,101502.5,4.09285092763734,100243.5,4.04208469707262
20250413_151253,264108.5,101444.0,4.090492051951846,0.0,0.0
20250413_151303,264118.52999999997,101537.5,4.094262220782506,100247.5,4.042245987717783
20250413_151313,264128.57,101465.5,4.091358989169591,100325.5,4.045391155298439
20250413_151323,264138.6,101438.0,4.090250115984103,100281.0,4.043596796871014
20250413_151333,264148.62999999995,101493.5,4.092488023685725,100354.5,4.046560512475863
20250413_151344,264158.67,101407.0,4.089000113484098,100344.5,4.046157285862959
20250413_151354,264168.71,101396.0,4.088556564209902,100406.0,4.048637129532324
20250413_151404,264178.72000000003,101405.5,4.088939629492162,100412.0,4.048879065500066
20250413_151414,264188.83,101424.5,4.089705760056682,100262.5,4.042850827637139
20250413_151424,264198.86,101426.5,4.089786405379263,100224.5,4.041318566508101
20250413_151434,264208.88999999996,101476.0,4.091782377113141,100221.5,4.04119759852423
20250413_151444,264218.92,101382.5,4.088012208282481,100365.5,4.047004061750059
20250413_151454,264228.96,101368.5,4.087447691024415,0.0,0.0
20250413_151504,264239.0,101434.0,4.090088825338941,100320.0,4.045169380661342
20250413_151514,264249.01999999996,101441.0,4.090371083967975,100337.5,4.045875027233925
20250413_151524,264259.05,101446.0,4.0905726972744265,100246.5,4.042205665056492
20250413_151534,264269.1,101418.5,4.089463824088939,99791.5,4.023858854169321
20250413_151544,264279.12,101436.0,4.090169470661522,100382.5,4.047689546991997
20250413_151554,264289.14999999997,101364.0,4.087266239048607,100293.0,4.044080668806498
20250413_151604,264299.19,101501.5,4.092810604976049,100243.0,4.042064535741974
20250413_151614,264309.22000000003,101477.0,4.091822699774432,100307.0,4.044645186064566
20250413_151624,264319.25,101499.0,4.092709798322822,100251.5,4.042407278362944
20250413_151634,264329.27999999997,101395.5,4.0885364028792575,100417.5,4.049100840137164
20250413_151644,264339.32,101382.5,4.088012208282481,100345.0,4.046177447193604
20250413_151654,264349.35,101454.0,4.090895278564751,100344.5,4.046157285862959
20250413_151704,264359.37999999995,101418.5,4.089463824088939,100194.0,4.040088725338741
20250413_151714,264369.41,101511.5,4.093213831588954,100288.5,4.043899216830692
20250413_151724,264379.45,101425.5,4.089746082717972,100230.0,4.041540341145199
20250413_151734,264389.48,101433.0,4.09004850267765,100351.5,4.046439544491992
20250413_151744,264399.50999999995,101499.5,4.092729959653468,100440.5,4.050028261346846
20250413_151754,264409.54,101458.0,4.091056569209913,100281.0,4.043596796871014
20250413_151804,264419.58,101443.5,4.090471890621201,100399.5,4.048375032233936
20250413_151814,264429.61,101430.5,4.089947696024424,0.0,0.0
20250413_151824,264439.63999999996,101507.0,4.093032379613146,100342.5,4.046076640540378
20250413_151835,264449.67,0.0,0.0,100270.0,4.043153247596818
20250413_151845,264459.7,101459.0,4.091096891871203,0.0,0.0
20250413_151855,264469.73,101452.5,4.090834794572816,100467.0,4.051096811871043
20250413_151905,264479.81,101507.0,4.093032379613146,100350.5,4.046399221830701
20250413_151915,264489.94,101413.5,4.089262210782485,100419.5,4.049181485459745
20250413_151925,264499.97000000003,101477.0,4.091822699774432,100395.5,4.048213741588774
20250413_151935,264510.00999999995,0.0,0.0,100382.5,4.047689546991997
20250413_151945,264520.04,101480.5,4.091963829088948,100389.0,4.047951644290385
20250413_151955,264530.07,101528.0,4.093879155500247,100403.5,4.048536322879097
20250413_152005,264540.1,101525.0,4.093758187516375,100394.0,4.048153257596837
20250413_152015,264550.13999999996,101638.0,4.0983146482422,100379.0,4.047548417677481
20250413_152025,264560.17,101492.5,4.092447701024434,100303.0,4.044483895419404
20250413_152035,264570.2,101455.0,4.090935601226041,100225.0,4.041338727838746
20250413_152045,264580.23,101395.5,4.0885364028792575,100424.5,4.049383098766198
20250413_152055,264590.26999999996,101404.5,4.088899306830872,100322.0,4.045250025983923
20250413_152105,264600.3,101481.5,4.092004151750239,0.0,0.0
20250413_152115,264610.33,101376.0,4.087750110984093,100361.0,4.046822609774252
20250413_152125,264620.37,101390.0,4.08831462824216,100398.0,4.048314548242
20250413_152135,264630.39999999997,101369.5,4.087488013685705,100202.0,4.040411306629065
20250413_152145,264640.5,101451.0,4.090774310580879,100258.5,4.042689536991977
20250413_152155,264650.52999999997,101341.5,4.086358979169571,100378.5,4.047528256346835
20250413_152205,264660.56,0.0,0.0,100386.0,4.047830676306514
20250413_152215,264670.6,101482.5,4.092044474411529,100320.0,4.045169380661342
20250413_152226,264680.7,101402.5,4.088818661508291,100213.5,4.040875017233906
20250413_152236,264690.73,101464.5,4.0913186665083,100360.5,4.046802448443606
20250413_152246,264700.76999999996,101465.5,4.091358989169591,100430.0,4.049604873403295
20250413_152256,264710.79,101432.5,4.090028341347005,100394.5,4.048173418927483
20250413_152306,264720.83,101346.0,4.086540431145378,99943.5,4.029987898685475
20250413_152316,264730.93,101412.5,4.089221888121196,0.0,0.0
20250413_152326,264740.96,101526.5,4.093818671508311,100310.0,4.044766154048437
20250413_152336,264751.0,101404.5,4.088899306830872,100364.5,4.046963739088769
20250413_152346,264761.02999999997,101419.0,4.089483985419584,100400.5,4.0484153548952255
20250413_152356,264771.06,101424.5,4.089705760056682,100344.0,4.046137124532313
20250413_152406,264781.09,101386.0,4.088153337596998,100307.5,4.0446653473952106
20250413_152416,264791.12999999995,101499.5,4.092729959653468,0.0,0.0
20250413_152426,264801.16,101494.5,4.092528346347016,100367.0,4.0470645457419945
20250413_152436,264811.19,101451.5,4.090794471911525,100427.5,4.049504066750068
20250413_152446,264821.22000000003,101472.5,4.091641247798624,0.0,0.0
20250413_152456,264831.25999999995,101484.5,4.09212511973411,100389.5,4.047971805621031
20250413_152506,264841.29,101432.0,4.09000818001636,0.0,0.0
20250413_152516,264851.32,101428.5,4.089867050701844,100434.0,4.0497661640484575
20250413_152526,264861.35,101534.0,4.094121091467989,100330.0,4.045572607274247
20250413_152536,264871.38999999996,101545.0,4.094564640742185,100338.5,4.045915349895216
20250413_152546,264881.41,101377.0,4.087790433645383,100336.5,4.045834704572635
20250413_152556,264891.45,101564.5,4.095350932637349,100295.0,4.04416131412908
20250413_152606,264901.48,101535.5,4.094181575459925,100316.0,4.04500809001618
20250413_152616,264911.51999999996,101410.5,4.089141242798615,100336.0,4.04581454324199
20250413_152626,264921.54,101432.5,4.090028341347005,100400.0,4.0483951935645806
20250413_152636,264931.58,101397.0,4.088596886871193,100375.0,4.047387127032319
20250413_152646,264941.61,101414.0,4.089282372113131,100452.5,4.050512133282331
20250413_152656,264951.63999999996,101540.0,4.094363027435732,100404.5,4.048576645540388
20250413_152707,264961.68,101431.5,4.089988018685715,0.0,0.0
20250413_152717,264971.71,101437.0,4.0902097933228125,100496.0,4.052266169048467
20250413_152727,264981.75,101515.0,4.09335496090347,0.0,0.0
20250413_152737,264991.77999999997,101350.5,4.086721883121186,100366.5,4.0470443844113495
20250413_152747,265001.8,101558.0,4.095088835338961,99782.5,4.023495950217707
20250413_152757,265011.84,101625.0,4.097790453645423,100317.5,4.045068574008116
20250413_152807,265021.87,101478.5,4.091883183766368,100413.0,4.048919388161357
20250413_152817,265031.89999999997,101431.5,4.089988018685715,100293.0,4.044080668806498
20250413_152827,265041.93,101437.5,4.0902299546534575,100422.0,4.049282292112971
20250413_152837,265051.97000000003,101539.5,4.094342866105087,100362.0,4.046862932435542
20250413_152847,265062.0,101401.0,4.088758177516355,100313.5,4.044907283362954
20250413_152857,265072.02999999997,101410.5,4.089141242798615,100372.5,4.047286320379093
20250413_152907,265082.07,101454.0,4.090895278564751,100322.5,4.045270187314569
20250413_152917,265092.1,101530.0,4.093959800822828,100323.0,4.045290348645214
20250413_152927,265102.2,0.0,0.0,100323.0,4.045290348645214
20250413_152937,265112.23,101462.0,4.091217859855075,100274.5,4.043334699572625
20250413_152947,265122.26999999996,101380.0,4.087911401629254,100253.0,4.04246776235488
20250413_152957,265132.29,0.0,0.0,100288.5,4.043899216830692
20250413_153007,265142.33,101512.5,4.093254154250244,100234.5,4.041721793121005
20250413_153017,265152.36,101396.5,4.088576725540548,100378.0,4.04750809501619
20250413_153027,265162.38999999996,101387.5,4.088213821588933,100302.0,4.044443572758113
20250413_153037,265172.43,101392.0,4.088395273564741,0.0,0.0
20250413_153047,265182.46,101456.5,4.090996085217977,100368.0,4.047104868403285
20250413_153057,265192.5,0.0,0.0,100335.0,4.045774220580699
20250413_153107,265202.51999999996,101450.5,4.090754149250234,100301.5,4.044423411427468
20250413_153117,265212.56,101504.5,4.0929315729599205,0.0,0.0
20250413_153127,265222.59,101486.0,4.092185603726047,100268.0,4.043072602274236
20250413_153137,265232.62999999995,101435.0,4.090129148000232,100377.5,4.047487933685544
20250413_153148,265242.66,101401.5,4.088778338847001,100346.5,4.04623793118554
20250413_153158,265252.69,101436.0,4.090169470661522,100297.5,4.044262120782307
20250413_153208,265262.8,101430.0,4.089927534693779,0.0,0.0
20250413_153218,265272.88999999996,101566.0,4.095411416629285,100354.5,4.046560512475863
20250413_153228,265282.92,101434.0,4.090088825338941,100497.5,4.052326653040403
20250413_153238,265292.95,101540.0,4.094363027435732,100396.0,4.048233902919419
20250413_153248,265302.99,101376.0,4.087750110984093,0.0,0.0
20250413_153258,265313.01999999996,101489.0,4.092306571709917,100356.0,4.0466209964678
20250413_153308,265323.05,101433.5,4.090068664008296,100236.0,4.041782277112942
20250413_153318,265333.08,101513.5,4.093294476911535,100343.0,4.046096801871023
20250413_153328,265343.12,101447.0,4.090613019935717,0.0,0.0
20250413_153338,265353.14999999997,101582.5,4.096076740540577,100379.0,4.047548417677481
20250413_153348,265363.18,101529.5,4.093939639492183,0.0,0.0
20250413_153358,265373.22000000003,101498.5,4.092689636992177,100329.5,4.045552445943601
20250413_153408,265383.25,101493.0,4.09246786235508,100335.5,4.045794381911344
20250413_153418,265393.27999999997,101476.5,4.091802538443787,100264.5,4.0429314729597206
20250413_153428,265403.31,101405.5,4.088939629492162,100392.0,4.0480726122742565
20250413_153438,265413.34,101374.0,4.087669465661512,100355.5,4.046600835137154
20250413_153448,265423.37999999995,101451.0,4.090774310580879,100308.5,4.044705670056501
20250413_153458,265433.42,101397.0,4.088596886871193,0.0,0.0
20250413_153508,265443.44,101484.0,4.092104958403465,100379.0,4.047548417677481
20250413_153518,265453.47000000003,101437.0,4.0902097933228125,100363.5,4.046923416427478
20250413_153528,265463.50999999995,101422.5,4.0896251147341,0.0,0.0
20250413_153538,265473.54,101460.0,4.091137214532494,100407.5,4.048697613524259
20250413_153548,265483.57,101478.0,4.091863022435722,100407.5,4.048697613524259
20250413_153558,265493.6,101602.5,4.096883193766388,100290.5,4.0439798621532725
20250413_153608,265503.63999999996,101570.5,4.095592868605092,100323.5,4.045310509975859
20250413_153619,265513.67,101457.5,4.091036407879267,100352.5,4.046479867153282
20250413_153629,265523.71,101393.0,4.088435596226032,100360.5,4.046802448443606
20250413_153639,265533.74,101449.5,4.090713826588944,100443.5,4.050149229330717
20250413_153649,265543.76999999996,101363.5,4.087246077717961,100351.5,4.046439544491992
20250413_153659,265553.8,101543.5,4.094504156750249,100443.0,4.050129068000071
20250413_153709,265563.83,101528.5,4.093899316830892,100408.0,4.048717774854905
20250413_153719,265573.87,101621.0,4.097629163000262,100395.0,4.048193580258128
20250413_153729,265583.89999999997,101622.0,4.097669485661552,100330.5,4.045592768604892
20250413_153739,265593.93,101486.5,4.092205765056691,100424.0,4.049362937435553
20250413_153749,265603.96,101387.5,4.088213821588933,100399.0,4.048354870903291
20250413_153759,265613.99,101468.5,4.091479957153463,0.0,0.0
20250413_153809,265624.02999999997,101438.5,4.090270277314748,100357.5,4.046681480459735
20250413_153819,265634.06,101386.0,4.088153337596998,100347.0,4.046258092516185
20250413_153829,265644.09,101377.5,4.087810594976029,100255.5,4.042568569008106
20250413_153839,265654.12,101439.5,4.090310599976038,100405.5,4.048616968201678
20250413_153849,265664.16,101434.5,4.090108986669586,100358.0,4.0467016417903805
20250413_153859,265674.19,101453.0,4.09085495590346,100460.0,4.0508145532420095
20250413_153909,265684.22000000003,101524.5,4.09373802618573,100460.0,4.0508145532420095
20250413_153919,265694.25,101448.5,4.090673503927653,100353.0,4.046500028483928
20250413_153929,265704.29,101440.5,4.090350922637329,100416.5,4.049060517475874
20250413_153939,265714.32,101537.5,4.094262220782506,0.0,0.0
20250413_153949,265724.35,101456.5,4.090996085217977,100344.0,4.046137124532313
20250413_153959,265734.38999999996,101442.0,4.090411406629265,100409.5,4.04877825884684
20250413_154009,265744.42,101466.5,4.091399311830882,0.0,0.0
20250413_154019,265754.45,101468.0,4.091459795822818,100412.0,4.048879065500066
20250413_154029,265764.48,101520.0,4.093556574209923,100513.5,4.052971815621051
20250413_154039,265774.51999999996,101504.5,4.0929315729599205,100473.0,4.051338747838786
20250413_154049,265784.55,101466.0,4.091379150500237,100383.0,4.0477097083226425
20250413_154059,265794.59,101544.5,4.09454447941154,100325.0,4.045370993967794
20250413_154109,265804.61,101451.0,4.090774310580879,100496.0,4.052266169048467
20250413_154120,265814.63999999996,101470.0,4.091540441145399,100414.5,4.048979872153293
20250413_154130,265824.68,101423.0,4.089645276064745,100374.5,4.0473669657016735
20250413_154140,265834.71,101457.5,4.091036407879267,100384.0,4.047750030983933
20250413_154150,265844.74,101507.5,4.093052540943791,100305.0,4.044564540741985
20250413_154200,265854.77999999997,101433.5,4.090068664008296,100446.5,4.050270197314588
20250413_154210,265864.81,101392.0,4.088395273564741,100527.5,4.053536332879117
20250413_154220,265874.84,101445.0,4.090532374613137,0.0,0.0
