timestamp,last_capture_time,crack_area,area_m2
20250408_190547,9280,1576942.5,3.895473616359362
20250408_190607,9290,1572431.0,3.884328993635195
20250408_190628,9300,1562602.0,3.860048710634898
20250408_190648,9310,1582201.5,3.908464765845431
20250408_190708,9320,1596525.5,3.943848912116288
20250408_190728,9330,1588716.0,3.924557339210517
20250408_190748,9340,1614024.5,3.9870761653691313
20250408_190808,9350,1569475.0,3.8770268757647215
20250408_190829,9360,1599515.5,3.951235019163891
20250408_190849,9370,1569997.5,3.878317591795616
20250408_190909,9380,1573316.0,3.886515182510489
20250408_190929,9390,1598413.0,3.948511546581957
20250408_190950,9400,1556445.5,3.844840493899591
20250408_191010,9410,1558444.5,3.849778563460848
20250408_191030,9420,1595189.5,3.9405486315090648
20250408_191050,9430,1575756.0,3.89254264110452
20250408_191110,9440,1585820.5,3.9174046726699374
20250408_191130,9450,1576113.5,3.893425762599341
20250408_191151,9460,1626754.5,4.018522701394544
20250408_191211,9470,1570573.5,3.8797404672669935
20250408_191231,9480,1576951.0,3.8954946136536455
20250408_191251,9490,1589086.0,3.925471339079284
20250408_191311,9500,1571216.5,3.8813288508227153
20250408_191332,9510,1593270.5,3.935808183541055
20250408_191352,9520,1561679.0,3.857768651502812
20250408_191412,9530,1589527.0,3.9265607281120576
20250408_191432,9540,1564881.0,3.8656784557725192
20250408_191452,9550,1582240.0,3.908559871237181
20250408_191512,9560,1556050.5,3.843864737282935
20250408_191532,9570,1560500.0,3.854856203272336
20250408_191552,9580,1570554.5,3.879693532138597
20250408_191613,9590,1590587.0,3.9291792142225783
20250408_191633,9600,1571093.0,3.881023772488141
20250408_191653,9610,1567459.0,3.8720468116149
20250408_191713,9620,1555514.5,3.8425406726081808
20250408_191733,9630,1592332.0,3.933489835225277
20250408_191754,9640,1556807.5,3.8457347316090336
20250408_191814,9650,1569135.5,3.8761882191283807
20250408_191834,9660,1570107.0,3.878588086351373
20250408_191854,9670,1577097.5,3.895856508196279
20250408_191914,9680,1557975.0,3.848618771735481
20250408_191935,9690,1555797.0,3.8432385238593336
20250408_191955,9700,1561738.0,3.857914397427832
20250408_192015,9710,1563252.0,3.861654386080029
20250408_192035,9720,1564926.0,3.865789617918721
20250408_192055,9730,1571837.5,3.882862888440295
20250408_192115,9740,1579835.0,3.902618872090196
20250408_192136,9750,1580544.0,3.9043702934603455
20250408_192156,9760,1572087.5,3.8834804559191913
20250408_192216,9770,1556734.0,3.845553166770238
20250408_192237,9780,1568725.5,3.875175408462991
20250408_192257,9790,1565237.0,3.866557871862468
20250408_192317,9800,1574496.5,3.8894313361458384
20250408_192337,9810,1602147.5,3.9577367695817136
20250408_192358,9820,1571311.5,3.8815635264646966
20250408_192418,9830,1565231.5,3.866544285377932
20250408_192438,9840,1592920.0,3.9349423539356416
20250408_192458,9850,1565665.0,3.867615147386339
20250408_192519,9860,1568738.0,3.875206286836935
20250408_192539,9870,1597197.5,3.945508933499562
20250408_192559,9880,1560910.5,3.855870249072684
20250408_192620,9890,1585806.5,3.917370088891119
20250408_192640,9900,1565175.5,3.86640595026266
20250408_192700,9910,1566232.5,3.869017025563434
20250408_192720,9920,1570186.0,3.878783237674704
20250408_192740,9930,1579939.0,3.902875780161417
20250408_192801,9940,1555340.0,3.8421096105079102
20250408_192821,9950,1561390.0,3.857054743497208
20250408_192841,9960,1596498.5,3.943782214828567
20250408_192901,9970,1578120.0,3.898382359184965
20250408_192922,9980,1573528.0,3.8870388797325934
20250408_192942,9990,1571822.5,3.8828258343915607
20250408_193002,10000,1560580.0,3.855053824865583
20250408_193022,10010,1568617.0,3.8749073841771495
20250408_193042,10020,1564407.0,3.864507547832532
20250408_193103,10030,1591108.0,3.9304662248486
20250408_193123,10040,1607465.5,3.970873664992802
20250408_193143,10050,1587916.0,3.922581123278048
20250408_193203,10060,1570653.5,3.8799380888602406
20250408_193223,10070,1565078.5,3.866166334080847
20250408_193243,10080,1570318.0,3.8791093133035615
20250408_193304,10090,1564908.0,3.86574515306024
20250408_193324,10100,1565252.5,3.866596161046159
20250408_193344,10110,1577897.5,3.8978327241287474
20250408_193404,10120,1555466.5,3.842422099652232
20250408_193424,10130,1582513.0,3.9092342549241352
20250408_193444,10140,1584161.5,3.91330649487998
20250408_193505,10150,1568301.0,3.874126778883824
20250408_193525,10160,1557480.5,3.8473972232622233
20250408_193545,10170,1575339.0,3.89151253854972
20250408_193605,10180,1562597.5,3.8600375944202776
20250408_193625,10190,1561361.5,3.856984340804613
20250408_193645,10200,1552509.5,3.835117511511844
20250408_193706,10210,1590225.5,3.928286211648095
20250408_193726,10220,1566274.0,3.8691195417649302
20250408_193746,10230,1564543.0,3.8648435045410503
20250408_193806,10240,1590654.5,3.929345957441881
20250408_193826,10250,1561858.5,3.8582120649526592
20250408_193847,10260,1578718.5,3.899860815729443
20250408_193907,10270,1597377.0,3.9459523469494098
20250408_193927,10280,1565363.5,3.866870361006789
20250408_193947,10290,1584771.5,3.914813359528487
20250408_194007,10300,1565675.5,3.867641085220453
20250408_194027,10310,1575357.5,3.8915582385431584
20250408_194047,10320,1607632.0,3.9712849649337465
20250408_194108,10330,1581699.0,3.907223455212848
20250408_194128,10340,1561809.0,3.858089786591838
20250408_194148,10350,1561523.5,3.857384524530938
20250408_194208,10360,1563516.0,3.862306537337744
20250408_194228,10370,1553196.0,3.836813351808894
20250408_194249,10380,1565549.5,3.8673298312110886
20250408_194309,10390,1569739.5,3.8776802621573943
20250408_194329,10400,1574884.5,3.890389800873086
20250408_194349,10410,1568795.0,3.8753470922221234
20250408_194409,10420,1572030.5,3.883339650534003
20250408_194429,10430,1552676.0,3.835528811452789
20250408_194449,10440,1556454.0,3.844861491193874
20250408_194510,10450,1591165.5,3.9306082653687455
20250408_194530,10460,1584909.0,3.91515302164188
20250408_194550,10470,1557496.0,3.847435512445915
20250408_194610,10480,1581981.0,3.907920071329044
20250408_194630,10490,1560637.0,3.855194630250771
20250408_194651,10500,1584004.5,3.9129186625032326
20250408_194711,10510,1586195.0,3.918329788753324
20250408_194731,10520,1596322.0,3.9433462121884655
20250408_194751,10530,1571131.5,3.881118877879891
20250408_194811,10540,1592873.5,3.934827486384567
20250408_194831,10550,1595080.5,3.940279372088266
20250408_194851,10560,1609386.5,3.975619053500643
20250408_194911,10570,1554712.0,3.8405582810009222
20250408_194931,10580,1565076.5,3.866161393541016
20250408_194951,10590,1553534.0,3.837648303040362
20250408_195012,10600,1611037.5,3.979697469131275
20250408_195032,10610,1635333.0,4.039713911865401
20250408_195052,10620,1559920.5,3.8534246818562536
20250408_195112,10630,1564178.5,3.86394309115682
20250408_195132,10640,1552823.5,3.835893176265338
20250408_195152,10650,1561833.0,3.858149073069813
20250408_195212,10660,1558426.0,3.8497328634674095
20250408_195232,10670,1555386.5,3.842224478058985
20250408_195253,10680,1574746.0,3.890047668489777
20250408_195313,10690,1570413.0,3.879343988945542
20250408_195333,10700,1585316.5,3.9161596566324817
20250408_195353,10710,1568946.0,3.875720102979377
20250408_195414,10720,1556960.0,3.8461114477711607
20250408_195434,10730,1624756.5,4.013587102103204
20250408_195454,10740,1554609.5,3.840305078334575
20250408_195514,10750,1554838.5,3.840870770145244
20250408_195534,10760,1571701.0,3.882525696596817
20250408_195554,10770,1597481.5,3.946210490155589
20250408_195615,10780,1574906.0,3.890442911676271
20250408_195635,10790,1562049.0,3.858682651371579
20250408_195655,10800,1568258.0,3.874020557277453
20250408_195715,10810,1553816.0,3.838344919156557
20250408_195736,10820,1660995.5,4.103107213574133
20250408_195756,10830,1604329.0,3.9631256634025656
20250408_195816,10840,1581808.0,3.9074927146336473
20250408_195836,10850,1575514.5,3.8919460709199054
20250408_195856,10860,1652258.5,4.081524465321657
20250408_195916,10870,1554668.5,3.8404508242595945
20250408_195937,10880,1557602.5,3.847698596191925
20250408_195957,10890,1627709.0,4.020880574028972
20250408_200017,10900,1565511.5,3.867235960954297
20250408_200037,10910,1561373.5,3.8570139840436
20250408_200057,10920,1562993.0,3.861014586171892
20250408_200118,10930,1562439.0,3.859646056638657
20250408_200138,10940,1587469.0,3.921476912625781
20250408_200158,10950,1583056.0,3.9105756114882992
20250408_200218,10960,1549422.5,3.827491788282429
20250408_200239,10970,1565640.5,3.867554625773407
20250408_200259,10980,1559625.5,3.852695952231156
20250408_200319,10990,1591596.0,3.9316717165674056
20250408_200339,11000,1571237.5,3.881380726490943
20250408_200400,11010,1604144.5,3.96266989860314
20250408_200420,11020,1561954.5,3.858449210864556
20250408_200440,11030,1553747.5,3.8381757056673393
20250408_200500,11040,1567214.0,3.871441595485582
20250408_200520,11050,1584559.0,3.914288427171425
20250408_200541,11060,1555799.5,3.8432446995341225
20250408_200601,11070,1585663.0,3.917015605158233
20250408_200621,11080,1551908.5,3.8336328792925767
20250408_200641,11090,1565423.0,3.867017342066767
20250408_200701,11100,1548506.0,3.825227785904794
20250408_200721,11110,1561961.0,3.858465267619007
20250408_200742,11120,1592106.0,3.932931554224355
20250408_200802,11130,1577031.0,3.895692235246892
20250408_200822,11140,1554342.0,3.839644281132156
20250408_200842,11150,1561544.5,3.857436400199165
20250408_200903,11160,1559662.5,3.852787352218032
20250408_200923,11170,1595960.0,3.942451974479024
20250408_200943,11180,1568371.5,3.8743009329128726
20250408_201004,11190,1571993.0,3.883247015412168
20250408_201024,11200,1587628.0,3.92186968554236
20250408_201044,11210,1582235.5,3.90854875502256
20250408_201104,11220,1560695.5,3.855339141040833
20250408_201124,11230,1555970.5,3.843667115689688
20250408_201144,11240,1566790.5,3.870395436176331
20250408_201204,11250,1595585.0,3.941525623260679
20250408_201225,11260,1611857.5,3.981723090462056
20250408_201245,11270,1563756.5,3.862900637252442
20250408_201305,11280,1579861.5,3.902684334242959
20250408_201325,11290,1574523.5,3.88949803343356
20250408_201345,11300,1585010.5,3.915403754038312
20250408_201405,11310,1618050.0,3.997020236914324
20250408_201426,11320,1630876.0,4.028703918851633
20250408_201446,11330,1600655.0,3.954049891732701
20250408_201506,11340,1561905.0,3.858326932503734
20250408_201526,11350,1552274.5,3.834536998081681
20250408_201546,11360,1587564.5,3.92171282340272
20250408_201606,11370,1607265.5,3.970379611009685
20250408_201627,11380,1568858.0,3.8755027192268057
20250408_201647,11390,1561662.5,3.857727892049205
20250408_201707,11400,1555664.0,3.84290997796056
20250408_201727,11410,1606448.5,3.9683614004886505
20250408_201747,11420,1603236.5,3.960426893519787
20250408_201807,11430,1587031.0,3.920394934402754
20250408_201828,11440,1588332.0,3.923608755562933
20250408_201848,11450,1611268.0,3.9802668663468186
20250408_201908,11460,1559756.0,3.85301832245514
20250408_201928,11470,1552194.0,3.8343381413534767
20250408_201948,11480,1555024.0,3.841329005214585
20250408_202008,11490,1566740.0,3.8702706875455934
20250408_202028,11500,1605872.5,3.9669385250172726
20250408_202049,11510,1589773.0,3.927168414511292
20250408_202109,11520,1598985.5,3.9499257761086297
20250408_202129,11530,1585322.5,3.916174478251975
20250408_202150,11540,1586665.5,3.919492050748608
20250408_202210,11550,1556466.5,3.8448923695678174
20250408_202230,11560,1563691.0,3.8627388345729714
20250408_202250,11570,1555709.0,3.843021140106762
20250408_202310,11580,1562983.0,3.860989883472736
20250408_202330,11590,1586330.0,3.918663275191928
20250408_202351,11600,1574656.5,3.889826579332333
20250408_202411,11610,1563558.0,3.8624102886741984
20250408_202431,11620,1614964.0,3.989396983954825
20250408_202451,11630,1569383.5,3.876800846067446
20250408_202511,11640,1554676.0,3.840469351283961
20250408_202531,11650,1589156.5,3.9256454931083327
20250408_202551,11660,1554617.0,3.840323605358942
20250408_202611,11670,1581293.0,3.90622052562712
20250408_202632,11680,1612344.0,3.982924876775989
20250408_202652,11690,1640103.5,4.051498334497705
20250408_202712,11700,1561243.0,3.856691613819616
20250408_202732,11710,1572251.0,3.8838843450503897
20250408_202752,11720,1612022.5,3.982130684998128
20250408_202812,11730,1557990.5,3.848657060919172
20250408_202832,11740,1555349.5,3.842133078072109
20250408_202853,11750,1562145.0,3.858919797283475
20250408_202913,11760,1566346.5,3.86929863633381
20250408_202933,11770,1611058.0,3.979748109664545
20250408_202953,11780,1557935.0,3.848519960938857
20250408_203013,11790,1562188.5,3.859027254024803
20250408_203034,11800,1557308.0,3.8469711017017847
20250408_203054,11810,1565396.5,3.866951879914004
20250408_203114,11820,1590700.0,3.92945835472304
20250408_203134,11830,1574051.5,3.888332066033403
20250408_203154,11840,1663478.0,4.109239658639576
20250408_203214,11850,1552334.0,3.8346839791416585
20250408_203235,11860,1553251.0,3.836949216654251
20250408_203255,11870,1561070.5,3.8562654922591775
20250408_203315,11880,1604027.5,3.962380877023016
20250408_203335,11890,1619812.5,4.001374087640545
20250408_203355,11900,1560749.0,3.855471300481317
20250408_203416,11910,1564443.5,3.8645977126844495
20250408_203436,11920,1594572.5,3.939024474971148
20250408_203456,11930,1561450.0,3.857202959692142
20250408_203516,11940,1561612.5,3.857604378553425
20250408_203537,11950,1553002.0,3.83633411944527
20250408_203557,11960,1569524.5,3.877149154125544
20250408_203617,11970,1655276.5,4.088979739926895
20250408_203637,11980,1557019.0,3.84625719369618
20250408_203657,11990,1593673.0,3.936802467182078
20250408_203717,12000,1576380.5,3.894085324666803
20250408_203737,12010,1551757.5,3.8332598685353223
20250408_203758,12020,1560658.5,3.855247741053956
20250408_203818,12030,1579401.0,3.901546774946831
20250408_203838,12040,1558486.5,3.849882314797303
20250408_203859,12050,1572104.0,3.883521215372799
20250408_203919,12060,1563609.5,3.862537507574851
20250408_203939,12070,1562003.0,3.858569018955462
20250408_203959,12080,1564301.0,3.864245699221479
20250408_204020,12090,1581018.5,3.905542436535292
20250408_204040,12100,1551452.0,3.832505201076111
20250408_204100,12110,1556145.0,3.8440981777899577
20250408_204120,12120,1570950.0,3.880670523890212
20250408_204140,12130,1603210.0,3.960361431367024
20250408_204201,12140,1580728.5,3.904826058259772
20250408_204221,12150,1556176.0,3.844174756157341
20250408_204241,12160,1575557.5,3.892052292526276
20250408_204301,12170,1585932.0,3.917680107765525
20250408_204321,12180,1590977.5,3.930143854624616
20250408_204342,12190,1613106.0,3.9848072224516655
20250408_204402,12200,1557313.0,3.846983453051362
20250408_204422,12210,1593335.5,3.935968751085568
20250408_204443,12220,1567623.5,3.872453171016014
20250408_204503,12230,1565806.0,3.867963455444436
20250408_204523,12240,1576228.0,3.893708608504676
20250408_204543,12250,1566793.5,3.870402846986078
20250408_204603,12260,1563831.5,3.863085907496112
20250408_204623,12270,1591635.0,3.931768057094114
20250408_204643,12280,1582410.0,3.9089798171228303
20250408_204704,12290,1646184.5,4.066520045854386
20250408_204724,12300,1566453.0,3.8695617200798207
20250408_204744,12310,1550142.5,3.829270382621651
20250408_204804,12320,1610671.5,3.978793350342171
20250408_204825,12330,1579460.5,3.901693756006809
20250408_204845,12340,1556580.5,3.845173980338195
20250408_204905,12350,1587559.5,3.921700472053141
20250408_204925,12360,1559549.0,3.852506976582613
20250408_204945,12370,1593837.5,3.937208826583192
20250408_205005,12380,1586779.0,3.9197724263840255
20250408_205026,12390,1640437.0,4.052322169514554
20250408_205046,12400,1622361.5,4.007670805655375
20250408_205106,12410,1568033.5,3.873465981681405
20250408_205126,12420,1609846.0,3.9767541425268544
20250408_205146,12430,1600558.0,3.9538102755508895
20250408_205206,12440,1590537.5,3.929056935861758
20250408_205226,12450,1580508.0,3.904281363743385
20250408_205247,12460,1633319.5,4.034740023390368
20250408_205307,12470,1555748.5,3.843118715768428
20250408_205327,12480,1603509.5,3.961101277206742
20250408_205347,12490,1568700.0,3.875112416580143
20250408_205408,12500,1581180.0,3.9059413851266593
20250408_205428,12510,1607610.5,3.971231854130561
20250408_205448,12520,1578948.5,3.9004289778100287
20250408_205508,12530,1564408.0,3.864510018102447
20250408_205528,12540,1570716.0,3.8800924807299646
20250408_205548,12550,1576753.0,3.895005500210359
20250408_205609,12560,1566511.0,3.8697049957349248
20250408_205629,12570,1575815.5,3.892689622164497
20250408_205649,12580,1581215.0,3.9060278445737047
20250408_205709,12590,1570210.0,3.878842524152678
20250408_205729,12600,1564971.5,3.8659020151998793
20250408_205750,12610,1552847.5,3.835952462743312
20250408_205810,12620,1563994.0,3.863487326357394
20250408_205830,12630,1559365.0,3.852052446918145
20250408_205851,12640,1552714.5,3.835623916844539
20250408_205911,12650,1604726.0,3.964106360559053
20250408_205931,12660,1574199.5,3.8886976659809096
20250408_205951,12670,1560870.5,3.85577143827606
20250408_210012,12680,1611173.5,3.980033425839796
20250408_210032,12690,1574766.0,3.890097073888089
20250408_210052,12700,1577819.0,3.897638807940374
20250408_210112,12710,1620458.0,4.002968646871056
20250408_210132,12720,1552235.5,3.834440657554973
20250408_210153,12730,1564256.0,3.8641345370752775
20250408_210213,12740,1676821.5,4.142201705258201
20250408_210233,12750,1561974.0,3.85849738112791
20250408_210253,12760,1576750.0,3.894998089400613
20250408_210314,12770,1582271.5,3.9086376847395217
20250408_210334,12780,1588092.5,3.923017125918149
20250408_210354,12790,1596611.5,3.944061355329029
20250408_210414,12800,1565140.0,3.866318255680656
20250408_210434,12810,1565448.5,3.8670803339496143
20250408_210454,12820,1627293.0,4.019852941744088
20250408_210515,12830,1560770.0,3.855523176149544
20250408_210535,12840,1574011.0,3.8882320201018215
20250408_210555,12850,1559644.5,3.852742887359552
20250408_210615,12860,1620901.5,4.004064211578618
20250408_210636,12870,1576849.5,3.895243881257213
20250408_210656,12880,1654744.0,4.087664321196845
20250408_210716,12890,1737855.5,4.292972159286092
20250408_210736,12900,1551557.0,3.832764579417248
20250408_210756,12910,1591419.5,3.931235713927304
20250408_210817,12920,1588142.0,3.9231394042789702
20250408_210837,12930,1639186.5,4.0492330969851125
20250408_210857,12940,1591002.5,3.930205611372505
20250408_210917,12950,1567742.0,3.872745898001011
20250408_210937,12960,1561104.0,3.85634824630135
20250408_210957,12970,1628538.0,4.022928427788992
20250408_211017,12980,1552108.5,3.8341269332756935
20250408_211037,12990,1579111.0,3.900830396671312
20250408_211058,13000,1573975.5,3.888144325519818
20250408_211118,13010,1557672.5,3.847871515086016
20250408_211138,13020,1595531.0,3.941392228685238
20250408_211158,13030,1575537.5,3.892002887127964
20250408_211219,13040,1553803.0,3.838312805647655
20250408_211239,13050,1556277.5,3.844425488553773
20250408_211259,13060,1560620.0,3.8551526356622063
20250408_211319,13070,1583515.0,3.911709465379553
20250408_211339,13080,1555329.5,3.842083672673797
20250408_211359,13090,1571816.0,3.882809777637109
20250408_211419,13100,1553597.5,3.8378051651800016
20250408_211439,13110,1566375.0,3.869369039026405
20250408_211500,13120,1560066.5,3.853785341263929
20250408_211520,13130,1579872.5,3.90271150721203
20250408_211540,13140,1563955.0,3.863390985830686
20250408_211601,13150,1561484.5,3.85728818400423
20250408_211621,13160,1570889.5,3.880521072560319
20250408_211641,13170,1558807.5,3.850675271440206
20250408_211701,13180,1560316.5,3.8544029087428258
20250408_211721,13190,1560890.0,3.8558196085394143
20250408_211741,13200,1572723.5,3.885051547585504
20250408_211802,13210,1605120.0,3.965079646905794
20250408_211822,13220,1567082.5,3.871116754991682
20250408_211842,13230,1564185.0,3.863959147911271
20250408_211902,13240,1551957.5,3.83375392251844
20250408_211922,13250,1568232.0,3.873956330259648
20250408_211943,13260,1584956.0,3.9152691243279127
20250408_212003,13270,1570217.5,3.878861051177045
20250408_212023,13280,1581580.5,3.9069307282278514
20250408_212043,13290,1610915.5,3.979396096201574
20250408_212103,13300,1574531.5,3.889517795592884
20250408_212124,13310,1568627.5,3.874933322011263
20250408_212144,13320,1575887.5,3.8928674815984183
20250408_212204,13330,1579254.0,3.90118364526924
20250408_212224,13340,1591128.0,3.930515630246911
20250408_212244,13350,1560436.5,3.854699341132696
20250408_212305,13360,1556900.5,3.845964466711183
20250408_212325,13370,1559106.0,3.851412647010009
20250408_212345,13380,1552027.0,3.8339256062775737
20250408_212405,13390,1653950.5,4.085704162018828
20250408_212425,13400,1563791.0,3.86298586156453
20250408_212445,13410,1573784.5,3.887672503965941
20250408_212506,13420,1614070.5,3.987189797785248
20250408_212526,13430,1597694.5,3.946736657647608
20250408_212546,13440,1616681.0,3.9936384373998863
20250408_212607,13450,1585627.5,3.916927910576229
20250408_212627,13460,1588206.5,3.923298736688526
20250408_212647,13470,1558784.5,3.8506184552321474
20250408_212707,13480,1575770.0,3.8925772248833375
20250408_212727,13490,1610743.5,3.978971209776093
20250408_212747,13500,1602589.5,3.958828628884403
20250408_212807,13510,1564158.0,3.8638924506235504
20250408_212827,13520,1556588.0,3.8451925073625626
20250408_212847,13530,1581649.5,3.9071011768520263
20250408_212908,13540,1561808.5,3.85808855145688
20250408_212928,13550,1573639.5,3.887314314828181
20250408_212948,13560,1589427.0,3.926313701120499
20250408_213008,13570,1561561.5,3.8574783947877305
20250408_213028,13580,1570450.0,3.879435388932419
20250408_213048,13590,1621924.0,4.006590062567305
20250408_213109,13600,1556152.5,3.844116704814324
20250408_213129,13610,1575893.0,3.892881068082955
20250408_213149,13620,1624302.0,4.012464364426569
20250408_213209,13630,1569244.5,3.87645747854918
20250408_213229,13640,1561314.5,3.856868238118581
20250408_213249,13650,1571090.5,3.881017596813352
20250408_213309,13660,1558700.0,3.85040971742428
20250408_213329,13670,1556550.5,3.845099872240728
20250408_213349,13680,1555929.0,3.843564599488191
20250408_213409,13690,1597471.0,3.9461845523214745
20250408_213429,13700,1619084.5,3.999575731141998
20250408_213450,13710,1650624.5,4.077488044279588
20250408_213510,13720,1585288.0,3.916089253939888
20250408_213530,13730,1567424.0,3.8719603521678554
20250408_213550,13740,1564342.0,3.864346980288018
20250408_213610,13750,1599141.0,3.950309903080504
20250408_213630,13760,1600951.5,3.954782326762672
20250408_213651,13770,1593051.5,3.935267194429541
20250408_213711,13780,1617268.5,3.995089720975293
20250408_213731,13790,1669851.5,4.124983923946565
20250408_213751,13800,1588265.0,3.923443247478588
20250408_213811,13810,1581622.0,3.907033244429348
20250408_213832,13820,1566140.5,3.8687897607312
20250408_213852,13830,1560371.5,3.854538773588183
20250408_213912,13840,1557606.0,3.847707242136629
20250408_213932,13850,1581651.0,3.9071048822569
20250408_213952,13860,1588073.5,3.922970190789753
20250408_214013,13870,1584306.0,3.9136634488827817
20250408_214033,13880,1597878.0,3.947189952177119
20250408_214053,13890,1592051.0,3.9327956893789975
20250408_214113,13900,1564264.0,3.8641542992346025
20250408_214133,13910,1576743.0,3.894980797511203
20250408_214153,13920,1561199.5,3.856584157078288
20250408_214213,13930,1624178.5,4.012159286091994
20250408_214234,13940,1571194.5,3.881274504884573
20250408_214254,13950,1603150.0,3.960213215172089
20250408_214314,13960,1579549.0,3.901912374894338
20250408_214334,13970,1552087.5,3.8340750576074663
20250408_214354,13980,1595984.0,3.942511260956998
20250408_214415,13990,1561805.0,3.858079905512176
20250408_214435,14000,1554680.0,3.840479232363624
20250408_214455,14010,1572209.5,3.883781828848893
20250408_214515,14020,1591024.5,3.930259957310648
20250408_214535,14030,1604897.0,3.964528776714618
20250408_214555,14040,1587235.0,3.920898869465534
20250408_214616,14050,1587739.0,3.922143885502989
20250408_214636,14060,1616267.0,3.992615745654834
20250408_214656,14070,1710583.0,4.225601723013266
20250408_214716,14080,1559620.5,3.8526836008815777
20250408_214736,14090,1566208.5,3.86895773908546
20250408_214756,14100,1596345.5,3.943404263531482
20250408_214816,14110,1574803.0,3.8901884738749657
20250408_214836,14120,1576930.0,3.895442737985417
20250408_214857,14130,1581987.0,3.907934892948538
20250408_214917,14140,1567471.0,3.872076454853888
20250408_214937,14150,1625171.0,4.0146110289832135
20250408_214957,14160,1589888.5,3.9274537306865422
20250408_215017,14170,1655047.5,4.088414048116226
20250408_215038,14180,1585189.0,3.915844697218245
20250408_215058,14190,1554496.5,3.8400259378341137
20250408_215118,14200,1546069.0,3.8192077381205114
20250408_215138,14210,1606551.0,3.968614603154998
20250408_215158,14220,1551089.5,3.831609728231712
20250408_215218,14230,1541348.5,3.807546828983985
20250408_215239,14240,1542554.0,3.810524739367225
20250408_215259,14250,1565028.0,3.8660415854501102
20250408_215319,14260,1548573.5,3.825394529124096
20250408_215339,14270,1541142.5,3.807037953381375
20250408_215400,14280,1579422.0,3.9015986506150586
20250408_215420,14290,1547246.5,3.822116480946113
20250408_215440,14300,1537654.0,3.798420416780852
20250408_215501,14310,1541198.0,3.80717505336169
20250408_215521,14320,1562699.5,3.860289561951668
20250408_215541,14330,1543014.0,3.8116610635283945
20250408_215601,14340,1537614.5,3.7983228411191865
20250408_215621,14350,1536667.5,3.795983495509127
20250408_215641,14360,1565094.5,3.866205858399497
20250408_215701,14370,1539729.5,3.803547461990652
20250408_215722,14380,1571350.5,3.881659866991404
20250408_215742,14390,1561522.0,3.857380819126065
20250408_215802,14400,1548379.5,3.824915296760473
20250408_215822,14410,1568359.5,3.8742712896738856
20250408_215842,14420,1542256.0,3.80978859893238
20250408_215902,14430,1542157.5,3.809545277345695
20250408_215923,14440,1572575.5,3.884685947637997
20250408_215943,14450,1545301.0,3.81731057082534
20250408_220003,14460,1546067.5,3.819204032715637
20250408_220023,14470,1567336.5,3.871744203550241
20250408_220043,14480,1537307.5,3.7975644682551017
20250408_220104,14490,1563311.0,3.861800132005048
20250408_220124,14500,1532807.0,3.786447018500005
20250408_220144,14510,1549710.5,3.828203226018118
20250408_220204,14520,1551729.5,3.833190700977687
20250408_220224,14530,1577164.5,3.8960220162806234
20250408_220244,14540,1556692.5,3.8454506505687407
20250408_220304,14550,1560802.0,3.8556022247868422
20250408_220324,14560,1542860.0,3.8112806419613943
20250408_220345,14570,1607060.0,3.969871970542031
20250408_220405,14580,1564668.0,3.865152288280499
20250408_220425,14590,1560429.5,3.854682049243287
20250408_220445,14600,1546448.5,3.8201452055534753
20250408_220505,14610,1563027.0,3.8610985753490223
20250408_220526,14620,1547563.0,3.822898321374396
20250408_220546,14630,1628286.0,4.022305919770265
20250408_220606,14640,1625712.5,4.015948680142504
20250408_220626,14650,1551521.0,3.832675649700287
20250408_220646,14660,1631196.5,4.0294956403595785
20250408_220706,14670,1567929.5,3.873209073610184
20250408_220727,14680,1544439.0,3.815181198158105
20250408_220747,14690,1561589.5,3.857547562345367
20250408_220807,14700,1583240.5,3.911031376287725
20250408_220827,14710,1605838.5,3.966854535840143
20250408_220847,14720,1562469.0,3.859720164736125
20250408_220908,14730,1590965.0,3.930112976250671
20250408_220928,14740,1573382.0,3.8866782203249177
20250408_220948,14750,1543903.5,3.813858368618309
20250408_221008,14760,1542879.0,3.8113275770897914
20250408_221028,14770,1587535.0,3.92163995044021
20250408_221048,14780,1545464.0,3.817713224821581
20250408_221109,14790,1596975.5,3.944960533578302
20250408_221129,14800,1569881.0,3.87802980535045
20250408_221149,14810,1539908.5,3.8039896403055415
20250408_221209,14820,1585160.0,3.915773059390693
20250408_221229,14830,1575585.5,3.892121460083912
20250408_221249,14840,1540465.5,3.805365580648523
20250408_221310,14850,1579661.0,3.902189045124884
20250408_221330,14860,1548797.0,3.8259466344502298
20250408_221350,14870,1550219.0,3.8294593582701935
20250408_221410,14880,1552595.5,3.835329954724585
20250408_221430,14890,1592837.5,3.9347385566676056
20250408_221450,14900,1646960.0,4.068435740173922
20250408_221510,14910,1589484.5,3.926455741640645
20250408_221531,14920,1563274.0,3.861708732018172
20250408_221551,14930,1579890.0,3.902754736935553
20250408_221611,14940,1551368.0,3.832297698403202
20250408_221631,14950,1539090.5,3.801968959514592
20250408_221651,14960,1571234.0,3.881372080546239
20250408_221711,14970,1546439.5,3.820122973124235
20250408_221731,14980,1543037.0,3.811717879736453
20250408_221752,14990,1541810.5,3.808688093684987
20250408_221812,15000,1545156.5,3.8169536168225378
20250408_221832,15010,1552955.5,3.836219251894196
20250408_221852,15020,1540681.5,3.8058991589502895
20250408_221912,15030,1583451.5,3.9115526032399135
