20250408_144052,0,1735256.0,4.2865506926405255
timestamp,last_capture_time,crack_area,area_m2
20250408_144112,0,1731415.0,4.277062385894759
timestamp,last_capture_time,crack_area,area_m2
20250408_144132,0,1732498.0,4.279737688213339
timestamp,last_capture_time,crack_area,area_m2
20250408_144152,0,1731335.0,4.276864764301512
timestamp,last_capture_time,crack_area,area_m2
20250408_144212,0,1730780.5,4.275494999633319
timestamp,last_capture_time,crack_area,area_m2
20250408_144232,0,1734494.0,4.284668346964849
timestamp,last_capture_time,crack_area,area_m2
20250408_144253,0,1732623.0,4.2800464719527875
timestamp,last_capture_time,crack_area,area_m2
20250408_144313,0,1734474.5,4.284620176701495
timestamp,last_capture_time,crack_area,area_m2
20250408_144333,0,1729725.5,4.2728888648723755
timestamp,last_capture_time,crack_area,area_m2
20250408_144353,0,1732152.0,4.278882974822546
timestamp,last_capture_time,crack_area,area_m2
20250408_144414,0,1730644.5,4.2751590429248
timestamp,last_capture_time,crack_area,area_m2
20250408_144434,0,1732411.0,4.279522774730683
timestamp,last_capture_time,crack_area,area_m2
20250408_144454,0,1731021.0,4.276089099548018
timestamp,last_capture_time,crack_area,area_m2
20250408_144514,0,1732347.0,4.279364677456085
timestamp,last_capture_time,crack_area,area_m2
20250408_144534,0,1733725.0,4.282768709399763
timestamp,last_capture_time,crack_area,area_m2
20250408_144554,0,1735032.0,4.285997352179434
timestamp,last_capture_time,crack_area,area_m2
20250408_144615,0,1733453.5,4.282098031117681
timestamp,last_capture_time,crack_area,area_m2
20250408_144635,0,1735054.5,4.286052933252535
timestamp,last_capture_time,crack_area,area_m2
20250408_144655,0,1735050.0,4.286041817037915
timestamp,last_capture_time,crack_area,area_m2
20250408_144715,0,1735457.5,4.287048452028516
timestamp,last_capture_time,crack_area,area_m2
20250408_144735,0,1733485.5,4.28217707975498
timestamp,last_capture_time,crack_area,area_m2
20250408_144756,0,1732157.0,4.278895326172123
timestamp,last_capture_time,crack_area,area_m2
20250408_144816,0,1735791.5,4.287873522180322
timestamp,last_capture_time,crack_area,area_m2
20250408_144836,0,1736526.0,4.28968793543332
timestamp,last_capture_time,crack_area,area_m2
20250408_144856,0,1736890.5,4.290588348817551
timestamp,last_capture_time,crack_area,area_m2
20250408_144916,0,1736813.0,4.290396902899093
timestamp,last_capture_time,crack_area,area_m2
20250408_144936,0,1734661.0,4.285080882040752
timestamp,last_capture_time,crack_area,area_m2
20250408_144956,0,1734759.0,4.285322968492479
timestamp,last_capture_time,crack_area,area_m2
20250408_145017,0,1736210.0,4.2889073301399945
timestamp,last_capture_time,crack_area,area_m2
20250408_145037,0,1734009.0,4.283470266055789
timestamp,last_capture_time,crack_area,area_m2
20250408_145057,0,1734043.0,4.28355425523292
timestamp,last_capture_time,crack_area,area_m2
20250408_145117,0,1735208.0,4.286432119684577
timestamp,last_capture_time,crack_area,area_m2
20250408_145137,0,1734819.0,4.285471184687414
timestamp,last_capture_time,crack_area,area_m2
20250408_145157,0,1736641.0,4.289972016473612
timestamp,last_capture_time,crack_area,area_m2
20250408_145217,0,1732595.0,4.279977304395151
timestamp,last_capture_time,crack_area,area_m2
20250408_145238,0,1733886.5,4.28316765799113
timestamp,last_capture_time,crack_area,area_m2
20250408_145258,0,1734463.5,4.284593003732423
timestamp,last_capture_time,crack_area,area_m2
20250408_145318,0,1733366.5,4.281883117635025
timestamp,last_capture_time,crack_area,area_m2
20250408_145338,0,1740981.0,4.300692987907256
timestamp,last_capture_time,crack_area,area_m2
20250408_145358,0,1735244.5,4.286522284536496
timestamp,last_capture_time,crack_area,area_m2
20250408_145418,0,1735950.5,4.2882662950969
timestamp,last_capture_time,crack_area,area_m2
20250408_145438,0,1733219.5,4.281519987957434
timestamp,last_capture_time,crack_area,area_m2
20250408_145458,0,1737667.5,4.292507748541961
timestamp,last_capture_time,crack_area,area_m2
20250408_145518,0,1738544.0,4.2946729401229735
timestamp,last_capture_time,crack_area,area_m2
20250408_145539,0,1735884.0,4.2881020221475135
timestamp,last_capture_time,crack_area,area_m2
20250408_145559,0,1737690.5,4.292564564750021
timestamp,last_capture_time,crack_area,area_m2
20250408_145619,0,1735723.5,4.287705543826062
timestamp,last_capture_time,crack_area,area_m2
20250408_145639,0,1739356.0,4.296678799294429
timestamp,last_capture_time,crack_area,area_m2
20250408_145659,0,1739010.5,4.295825321038595
timestamp,last_capture_time,crack_area,area_m2
20250408_145719,0,1737415.0,4.291884005388276
timestamp,last_capture_time,crack_area,area_m2
20250408_145941,0,0,0.0
timestamp,last_capture_time,crack_area,area_m2
20250408_150001,0,0,0.0
timestamp,last_capture_time,crack_area,area_m2
20250408_150021,0,0,0.0
timestamp,last_capture_time,crack_area,area_m2
20250408_150042,0,0,0.0
timestamp,last_capture_time,crack_area,area_m2
20250408_150102,0,1474568.5,3.642582204021136
timestamp,last_capture_time,crack_area,area_m2
20250408_150122,0,1479664.0,3.6551694643760055
timestamp,last_capture_time,crack_area,area_m2
20250408_150142,0,1482110.0,3.66121174458953
timestamp,last_capture_time,crack_area,area_m2
20250408_150202,0,1549285.5,3.827153361303994
timestamp,last_capture_time,crack_area,area_m2
20250408_150222,0,1554980.5,3.8412215484732575
timestamp,last_capture_time,crack_area,area_m2
20250408_150242,0,1557793.0,3.8481691826108437
timestamp,last_capture_time,crack_area,area_m2
20250408_150303,0,1561532.0,3.857405521825221
timestamp,last_capture_time,crack_area,area_m2
20250408_150323,0,1561115.5,3.856376654405379
timestamp,last_capture_time,crack_area,area_m2
20250408_150343,0,1564392.5,3.864471728918755
timestamp,last_capture_time,crack_area,area_m2
20250408_150403,0,1564255.5,3.86413330194032
timestamp,last_capture_time,crack_area,area_m2
20250408_150423,0,1566506.5,3.8696938795203044
timestamp,last_capture_time,crack_area,area_m2
20250408_150443,0,1566739.5,3.870269452410636
timestamp,last_capture_time,crack_area,area_m2
20250408_150503,0,1569779.0,3.8777778378190604
timestamp,last_capture_time,crack_area,area_m2
20250408_150523,0,1565599.0,3.86745210957191
timestamp,last_capture_time,crack_area,area_m2
20250408_150544,0,1567274.5,3.871591046815475
timestamp,last_capture_time,crack_area,area_m2
20250408_150604,0,1571923.0,3.8830740965180772
timestamp,last_capture_time,crack_area,area_m2
20250408_150624,0,1573985.5,3.888169028218974
timestamp,last_capture_time,crack_area,area_m2
20250408_150644,0,1572698.0,3.8849885557026567
timestamp,last_capture_time,crack_area,area_m2
20250408_150704,0,1570585.0,3.879768875371023
timestamp,last_capture_time,crack_area,area_m2
20250408_150725,0,1572914.5,3.8855233691393813
timestamp,last_capture_time,crack_area,area_m2
20250408_150745,0,1571228.5,3.8813584940617023
timestamp,last_capture_time,crack_area,area_m2
20250408_150805,0,1571216.0,3.881327615687758
timestamp,last_capture_time,crack_area,area_m2
20250408_150825,0,1576059.0,3.893291132888942
timestamp,last_capture_time,crack_area,area_m2
20250408_150845,0,1571482.0,3.881984707485304
timestamp,last_capture_time,crack_area,area_m2
20250408_150905,0,1572029.5,3.8833371802640873
timestamp,last_capture_time,crack_area,area_m2
20250408_150926,0,1574291.0,3.888923695678186
timestamp,last_capture_time,crack_area,area_m2
20250408_150946,0,1575366.5,3.8915804709723987
timestamp,last_capture_time,crack_area,area_m2
20250408_151006,0,1576980.5,3.895567486616155
timestamp,last_capture_time,crack_area,area_m2
20250408_151026,0,1575788.5,3.892622924876776
timestamp,last_capture_time,crack_area,area_m2
20250408_151046,0,1577617.0,3.8971398134174255
timestamp,last_capture_time,crack_area,area_m2
20250408_151106,0,1578135.0,3.8984194132336993
timestamp,last_capture_time,crack_area,area_m2
20250408_151126,0,1578699.5,3.8998138806010476
timestamp,last_capture_time,crack_area,area_m2
20250408_151146,0,1579633.0,3.902119877567247
timestamp,last_capture_time,crack_area,area_m2
20250408_151207,0,1580020.5,3.903077107159537
timestamp,last_capture_time,crack_area,area_m2
20250408_151227,0,1576387.5,3.894102616556212
timestamp,last_capture_time,crack_area,area_m2
20250408_151247,0,1582760.0,3.9098444115932858
timestamp,last_capture_time,crack_area,area_m2
20250408_151307,0,1578562.5,3.899475453622612
timestamp,last_capture_time,crack_area,area_m2
20250408_151327,0,1579080.5,3.9007550534388855
timestamp,last_capture_time,crack_area,area_m2
